FG_home,FG%_home,3P%_home,FT%_home,PTS_home,LogRatio_home,eFG%_home,TS%_home,FG_away,FG%_away,3P%_away,FT%_away,PTS_away,LogRatio_away,eFG%_away,TS%_away,HomeTeamWon,Winner
38.33333,0.46967,0.35633,0.75567,99.66667,-0.14819,0.54132,0.58841,40.0,0.45467,0.26267,0.83,105.33333,-0.12897,0.4914,0.56665,0.33333,0
41.33333,0.47467,0.346,0.67367,101.33333,0.03825,0.5301,0.56335,37.0,0.43867,0.34567,0.73067,99.33333,-0.11614,0.49561,0.55682,0.66667,0
35.0,0.43067,0.40267,0.775,101.33333,-0.01477,0.47568,0.57485,35.0,0.39367,0.17833,0.76433,92.0,-0.18738,0.41485,0.48805,1.0,1
41.66667,0.46967,0.393,0.75167,104.0,-0.19349,0.52839,0.56719,33.33333,0.412,0.291,0.799,90.0,-0.09797,0.45132,0.52819,0.66667,0
42.0,0.47,0.38067,0.75533,112.33333,0.09359,0.54066,0.59835,37.0,0.431,0.32933,0.83367,103.66667,-0.09423,0.48686,0.56967,0.66667,1
40.0,0.44567,0.32867,0.85367,108.0,-0.14261,0.48672,0.56631,42.0,0.49233,0.431,0.69233,107.33333,-0.12326,0.57472,0.60804,1.0,1
41.0,0.486,0.32367,0.80467,109.0,-0.06368,0.5416,0.61046,42.66667,0.49833,0.41133,0.88567,112.33333,0.10498,0.57521,0.63135,0.33333,1
42.0,0.52233,0.437,0.75967,116.66667,-0.00081,0.59645,0.67654,39.0,0.45867,0.393,0.738,104.0,-0.0706,0.53112,0.58459,0.66667,0
41.33333,0.44433,0.37133,0.76833,115.33333,0.14978,0.50871,0.58305,37.33333,0.43433,0.329,0.833,99.33333,-0.06363,0.49193,0.54923,0.66667,1
37.66667,0.45233,0.36767,0.818,104.33333,-0.0877,0.51304,0.58988,39.66667,0.479,0.34533,0.735,108.66667,-0.01394,0.53542,0.61216,0.66667,1
40.66667,0.50167,0.41133,0.881,112.66667,0.03963,0.57438,0.65422,38.0,0.45433,0.39367,0.87367,104.0,0.10291,0.53019,0.59435,0.33333,1
40.66667,0.465,0.334,0.799,113.0,-0.09005,0.53083,0.61134,45.66667,0.49233,0.47833,0.70267,117.66667,-0.03677,0.5441,0.60044,0.66667,1
43.33333,0.534,0.39833,0.77233,115.33333,0.18126,0.60729,0.67065,42.66667,0.47767,0.36067,0.72033,117.66667,0.07233,0.54383,0.61613,0.33333,0
41.0,0.44467,0.31733,0.83567,121.0,0.07479,0.5077,0.60723,35.33333,0.443,0.35533,0.73033,105.33333,-0.01713,0.51377,0.60626,0.66667,0
41.33333,0.47233,0.37367,0.71567,111.66667,0.19514,0.54738,0.60434,37.33333,0.47467,0.412,0.77967,102.66667,0.02159,0.55681,0.61839,0.66667,1
42.66667,0.50533,0.415,0.72767,110.66667,0.26902,0.57654,0.62653,39.66667,0.48633,0.39433,0.85433,106.0,0.06751,0.53704,0.61438,0.66667,0
42.0,0.50867,0.37433,0.74733,114.33333,0.04437,0.56611,0.64347,39.0,0.472,0.35767,0.861,103.0,-0.05434,0.52,0.5922,1.0,0
43.0,0.47233,0.33467,0.763,112.33333,0.05986,0.52339,0.58397,40.0,0.468,0.29267,0.72433,104.0,-0.08081,0.51121,0.5761,0.66667,1
36.66667,0.43333,0.244,0.802,96.33333,-0.18276,0.47449,0.5405,40.66667,0.48567,0.37,0.843,109.33333,-0.09852,0.55037,0.61676,1.0,0
41.66667,0.46933,0.38033,0.74933,118.0,0.0588,0.54141,0.62031,42.66667,0.477,0.37433,0.833,114.0,0.02723,0.54446,0.60845,0.33333,0
40.66667,0.43333,0.302,0.80267,107.0,0.04128,0.48318,0.54533,42.66667,0.44,0.34933,0.661,105.0,0.18574,0.48273,0.52094,0.0,1
38.66667,0.44033,0.288,0.74433,100.66667,-0.26647,0.48928,0.54765,38.0,0.458,0.29667,0.82067,107.66667,0.03926,0.50473,0.60137,0.66667,0
36.0,0.43533,0.34467,0.793,93.0,-0.03978,0.49811,0.54467,44.66667,0.49433,0.46067,0.78433,121.33333,0.12132,0.57184,0.63511,0.0,0
36.0,0.42433,0.273,0.71467,104.66667,-0.03902,0.46269,0.56564,38.66667,0.445,0.239,0.81333,102.33333,0.01936,0.47212,0.5545,0.66667,1
41.0,0.46133,0.39,0.79567,112.66667,-0.11709,0.52006,0.59451,37.33333,0.43867,0.33633,0.746,99.33333,-0.16018,0.49331,0.554,0.66667,0
43.0,0.51867,0.375,0.80067,114.33333,0.10683,0.57879,0.65014,39.0,0.43833,0.34733,0.729,98.33333,-0.194,0.48708,0.53154,1.0,0
42.66667,0.46667,0.42667,0.75,117.0,0.12824,0.53668,0.60342,40.66667,0.47067,0.34667,0.679,106.66667,-0.04829,0.53763,0.58872,0.33333,1
35.66667,0.432,0.323,0.786,98.66667,0.05958,0.4767,0.55879,38.0,0.446,0.36267,0.76233,100.33333,-0.03137,0.50655,0.56366,0.66667,0
41.33333,0.47133,0.30833,0.80467,109.0,-0.13022,0.51788,0.59039,43.33333,0.50767,0.42467,0.70233,112.0,0.07447,0.58445,0.62951,0.33333,1
37.0,0.43367,0.35433,0.72233,96.66667,0.05613,0.50198,0.54499,39.33333,0.46067,0.321,0.719,105.66667,-0.16006,0.5096,0.58156,0.66667,0
42.66667,0.494,0.36733,0.75567,108.33333,0.16642,0.5569,0.6035,46.66667,0.50467,0.37067,0.784,120.66667,0.28719,0.56766,0.62469,0.0,0
41.0,0.43,0.332,0.822,112.0,-0.01862,0.49168,0.55912,37.66667,0.43633,0.342,0.75767,99.33333,-0.06689,0.49015,0.54708,0.66667,0
35.33333,0.43133,0.31067,0.72767,100.0,-0.12598,0.48915,0.5685,41.0,0.48933,0.355,0.80267,112.0,0.02164,0.54864,0.62814,0.33333,0
43.33333,0.50767,0.38867,0.75433,116.33333,-0.04195,0.56355,0.63636,36.0,0.39767,0.18767,0.69767,93.0,-0.0087,0.41838,0.48581,0.66667,1
39.33333,0.44633,0.35833,0.696,98.66667,-0.09314,0.50728,0.54179,38.0,0.46567,0.261,0.707,102.66667,-0.08512,0.5147,0.58591,1.0,0
43.66667,0.48833,0.40167,0.72067,114.66667,-0.03351,0.5624,0.61239,41.0,0.473,0.31033,0.75567,108.0,0.08735,0.52477,0.58743,0.33333,0
39.0,0.47167,0.35467,0.841,102.0,0.02523,0.53672,0.5926,43.66667,0.459,0.39633,0.87967,121.33333,0.09084,0.54681,0.61127,0.0,0
42.66667,0.46967,0.34467,0.75533,111.0,0.07016,0.53556,0.58598,36.33333,0.444,0.3,0.81933,106.33333,-0.17514,0.50183,0.60127,1.0,0
47.33333,0.545,0.269,0.72933,116.33333,0.12312,0.57831,0.63588,43.33333,0.50067,0.38933,0.74467,113.33333,-0.03923,0.57179,0.62452,0.66667,0
42.66667,0.49633,0.31867,0.70467,114.66667,-0.06066,0.55064,0.62172,36.0,0.44733,0.36667,0.762,93.0,-0.03255,0.51129,0.55846,0.66667,0
40.66667,0.484,0.41733,0.716,110.66667,0.01606,0.55397,0.61943,40.66667,0.478,0.41733,0.82167,113.66667,0.05596,0.55818,0.62886,0.33333,1
41.33333,0.45967,0.35167,0.72133,113.66667,-0.12032,0.53193,0.59617,42.66667,0.493,0.25967,0.869,111.0,-0.04584,0.53334,0.60689,0.66667,1
40.33333,0.45,0.295,0.774,105.0,-0.03256,0.49413,0.55546,42.33333,0.46133,0.425,0.712,113.33333,-0.10269,0.51008,0.57946,0.66667,0
38.33333,0.47833,0.44433,0.784,103.33333,-0.08578,0.55718,0.61376,40.0,0.439,0.31867,0.70867,111.0,-0.02395,0.49105,0.56642,0.66667,0
41.66667,0.46367,0.41067,0.77133,117.66667,0.00586,0.53327,0.61254,48.0,0.51,0.42067,0.74233,131.33333,0.05965,0.58342,0.65338,0.33333,0
38.33333,0.481,0.34833,0.80267,104.33333,-0.08268,0.53712,0.61449,35.66667,0.42367,0.392,0.842,103.33333,-0.13564,0.49233,0.57616,1.0,0
37.66667,0.47133,0.373,0.75567,106.66667,0.1643,0.55454,0.62556,42.66667,0.44933,0.348,0.74967,118.33333,0.10317,0.51592,0.58744,0.33333,0
38.66667,0.46133,0.35367,0.84633,112.66667,0.09143,0.51637,0.62105,40.66667,0.48033,0.36967,0.68367,107.0,0.02327,0.54275,0.5987,0.33333,0
34.33333,0.455,0.36133,0.724,98.66667,0.00518,0.51032,0.60509,42.33333,0.441,0.28167,0.83567,109.0,-0.02869,0.48386,0.54408,0.66667,0
39.33333,0.455,0.344,0.86233,102.66667,-0.03683,0.5051,0.56791,37.0,0.45833,0.40633,0.743,105.33333,0.04123,0.53444,0.60965,0.33333,0
36.33333,0.43567,0.39433,0.765,96.33333,-0.03606,0.50044,0.55373,35.0,0.437,0.261,0.806,96.33333,-0.15771,0.48142,0.56488,0.66667,1
38.66667,0.49733,0.35933,0.74133,103.0,0.12816,0.55327,0.62235,42.0,0.468,0.342,0.80833,113.0,-0.03486,0.53317,0.59858,0.66667,1
40.0,0.46933,0.34633,0.809,106.33333,0.17137,0.52573,0.59215,41.0,0.50833,0.27467,0.798,108.66667,-0.04337,0.55483,0.63274,0.66667,0
37.0,0.483,0.4,0.875,96.66667,-0.04912,0.54606,0.6046,33.33333,0.378,0.294,0.872,97.0,-0.08943,0.44139,0.52235,1.0,0
38.66667,0.42133,0.32133,0.75467,106.0,-0.04184,0.47083,0.5467,35.0,0.41033,0.34233,0.76,106.0,-0.04096,0.47457,0.57185,0.66667,0
40.66667,0.43533,0.35633,0.73633,109.0,-0.1332,0.50253,0.55767,34.66667,0.43667,0.28567,0.78967,97.66667,-0.28351,0.49313,0.57683,1.0,0
37.66667,0.43467,0.33133,0.68867,104.33333,0.14827,0.50194,0.56524,44.0,0.47033,0.44,0.80667,116.33333,0.06852,0.53682,0.59273,0.33333,1
35.66667,0.42967,0.30733,0.75533,108.66667,-0.05956,0.47993,0.59458,34.66667,0.38867,0.271,0.83667,96.0,-0.09689,0.43091,0.51143,0.66667,1
37.0,0.47967,0.32767,0.76867,100.33333,0.11626,0.53156,0.61008,37.0,0.42267,0.32333,0.745,101.0,-0.15902,0.47768,0.54418,0.66667,0
43.0,0.51867,0.38633,0.76367,112.66667,0.11541,0.5807,0.64381,37.33333,0.446,0.42867,0.76167,103.0,-0.1234,0.51536,0.58254,1.0,0
36.66667,0.451,0.354,0.78533,105.33333,0.06715,0.52888,0.60691,46.33333,0.48733,0.39467,0.78467,118.0,0.1488,0.55409,0.59908,0.33333,0
37.66667,0.47267,0.34767,0.72367,102.0,0.04766,0.53128,0.6015,40.66667,0.48733,0.408,0.68733,108.66667,0.01926,0.56178,0.61723,0.33333,1
45.66667,0.51133,0.40233,0.73733,119.33333,0.08958,0.57492,0.6322,38.33333,0.43233,0.32167,0.78467,97.66667,-0.17746,0.47702,0.52882,1.0,0
38.66667,0.46733,0.43567,0.82233,101.33333,-0.00964,0.53337,0.58828,38.33333,0.447,0.32733,0.708,100.33333,-0.03516,0.49374,0.55397,0.66667,1
43.0,0.50567,0.396,0.68833,109.33333,0.15157,0.57213,0.61519,40.66667,0.474,0.305,0.80967,107.66667,-0.06301,0.51623,0.59184,0.66667,1
38.33333,0.44133,0.371,0.702,105.33333,0.01811,0.50923,0.57191,35.33333,0.412,0.356,0.802,101.33333,0.01052,0.4817,0.55971,0.33333,0
48.33333,0.53033,0.459,0.701,122.66667,0.15637,0.60204,0.64456,37.33333,0.441,0.372,0.72933,100.66667,0.00287,0.50192,0.56238,0.66667,1
33.33333,0.387,0.297,0.81433,93.0,-0.11486,0.43372,0.50994,37.33333,0.444,0.32,0.734,91.33333,-0.21654,0.48985,0.52812,1.0,0
44.33333,0.52067,0.41333,0.77233,112.33333,0.22688,0.59244,0.63418,38.66667,0.418,0.221,0.70533,99.33333,0.01049,0.44485,0.50897,0.33333,1
41.66667,0.49233,0.37033,0.71867,102.33333,0.01672,0.54934,0.58454,42.33333,0.49467,0.44,0.80067,112.33333,0.15204,0.57042,0.62623,0.33333,1
39.66667,0.48333,0.37,0.66867,102.0,0.03154,0.54971,0.59324,39.33333,0.47567,0.38867,0.87,107.66667,0.04974,0.55316,0.6199,0.33333,0
46.66667,0.51767,0.45533,0.73,121.0,0.18552,0.60081,0.64385,33.0,0.39633,0.35633,0.798,99.33333,0.03411,0.46204,0.55566,0.33333,1
40.66667,0.47533,0.27767,0.72933,102.0,-0.06568,0.51502,0.56763,41.66667,0.46267,0.393,0.84533,115.0,0.066,0.55043,0.61073,0.33333,0
37.0,0.443,0.369,0.742,103.0,0.09321,0.50761,0.57809,41.33333,0.47167,0.336,0.74867,110.33333,-0.03117,0.52872,0.59471,0.66667,1
42.0,0.48667,0.33533,0.631,109.66667,-0.01569,0.54079,0.59522,37.66667,0.43533,0.379,0.74133,102.33333,-0.10629,0.50047,0.56126,1.0,0
46.0,0.53267,0.43233,0.78833,118.33333,0.19022,0.6095,0.65692,36.0,0.459,0.344,0.868,96.66667,-0.00597,0.51618,0.58591,0.66667,1
36.66667,0.47333,0.47133,0.855,102.66667,0.06196,0.54674,0.62448,40.33333,0.49167,0.45067,0.752,113.66667,0.09297,0.57091,0.64617,0.0,1
40.33333,0.495,0.41767,0.787,105.0,-0.06875,0.56838,0.61719,35.0,0.40367,0.302,0.68067,93.66667,-0.16872,0.45436,0.51297,0.66667,1
38.33333,0.454,0.32967,0.832,99.0,0.07091,0.51761,0.56718,47.0,0.513,0.393,0.724,126.0,-0.01664,0.57165,0.64261,0.66667,0
36.0,0.41667,0.27633,0.83833,97.0,-0.10099,0.4705,0.53486,34.0,0.39633,0.378,0.742,93.33333,-0.20887,0.45044,0.51458,1.0,0
42.0,0.488,0.27133,0.785,109.0,-0.16739,0.52605,0.59994,42.0,0.50867,0.51833,0.88333,111.33333,0.12622,0.58831,0.64621,0.0,0
40.66667,0.458,0.35133,0.824,112.66667,0.12247,0.51981,0.59875,41.0,0.474,0.38033,0.81933,111.66667,-0.01339,0.54529,0.61287,0.66667,1
35.0,0.47833,0.32267,0.82167,103.66667,0.11915,0.53109,0.64777,38.0,0.46933,0.289,0.678,103.0,-0.1182,0.52255,0.59143,1.0,0
37.66667,0.43967,0.34967,0.80833,105.66667,0.08316,0.51163,0.58311,33.66667,0.41833,0.28033,0.89867,94.66667,-0.12172,0.45757,0.55359,1.0,1
39.66667,0.45367,0.32733,0.86667,106.33333,0.0483,0.49393,0.57462,37.0,0.42133,0.394,0.83567,109.0,0.09051,0.48751,0.58235,0.0,1
43.66667,0.47933,0.38933,0.69767,113.66667,0.09444,0.54588,0.59526,41.0,0.446,0.337,0.86267,108.66667,-0.06926,0.5105,0.56931,1.0,0
40.66667,0.445,0.357,0.732,109.0,0.00609,0.50165,0.56695,38.66667,0.484,0.435,0.89167,106.0,0.10385,0.56752,0.63301,0.33333,1
41.0,0.46033,0.362,0.771,111.66667,0.10391,0.52201,0.59147,34.66667,0.436,0.40033,0.88533,101.66667,0.01526,0.5241,0.60394,0.33333,1
42.33333,0.52833,0.383,0.74767,115.66667,0.27567,0.60535,0.67543,43.0,0.50633,0.39533,0.64067,110.0,0.0701,0.57242,0.617,0.0,0
41.33333,0.479,0.40867,0.811,111.66667,0.21549,0.54814,0.61378,43.33333,0.51633,0.427,0.84933,117.33333,0.04281,0.58224,0.65913,0.0,0
42.33333,0.45333,0.40067,0.75333,113.33333,0.14025,0.52678,0.57952,44.33333,0.47767,0.39567,0.81867,112.66667,0.01572,0.5315,0.58097,0.33333,0
34.0,0.409,0.27667,0.755,97.33333,-0.128,0.4575,0.54346,35.0,0.40767,0.33633,0.83933,100.33333,-0.15433,0.46553,0.549,1.0,0
43.33333,0.432,0.34933,0.72033,116.0,-0.0706,0.49301,0.54898,38.0,0.42833,0.32167,0.82467,106.33333,-0.07765,0.48899,0.5664,0.66667,0
46.33333,0.49267,0.378,0.752,119.0,0.1325,0.56092,0.60704,44.33333,0.523,0.41867,0.716,116.0,0.12121,0.59375,0.64883,0.0,1
39.0,0.46267,0.30233,0.636,97.66667,0.06903,0.51769,0.55439,35.0,0.409,0.28,0.81933,92.0,-0.28318,0.44625,0.51233,1.0,1
41.0,0.45733,0.42333,0.78433,113.33333,0.12742,0.52943,0.59836,34.66667,0.39167,0.361,0.66033,90.33333,-0.02255,0.43889,0.48758,0.66667,0
41.33333,0.502,0.30567,0.74767,107.33333,0.11442,0.54645,0.61344,41.0,0.47733,0.33967,0.79333,106.66667,-0.03216,0.52529,0.59052,0.33333,0
37.0,0.488,0.45067,0.757,102.66667,-0.02125,0.55858,0.63414,37.33333,0.45433,0.39067,0.813,101.66667,0.05392,0.51959,0.58722,0.66667,0
36.0,0.411,0.28533,0.77867,98.66667,-0.05551,0.45705,0.52949,41.0,0.43667,0.271,0.83067,110.66667,-0.04029,0.48105,0.55689,0.66667,1
40.33333,0.46,0.37933,0.79667,108.0,-0.00228,0.51729,0.58421,38.0,0.46433,0.351,0.80267,98.33333,-0.10301,0.51933,0.57193,0.66667,0
40.66667,0.49833,0.323,0.77933,103.33333,0.01006,0.55228,0.60687,41.33333,0.471,0.385,0.657,108.0,0.1768,0.53525,0.58435,0.33333,1
41.33333,0.455,0.321,0.81433,109.0,-0.11698,0.50327,0.56912,40.0,0.45833,0.37233,0.776,110.66667,-0.0037,0.54275,0.60307,0.66667,1
51.33333,0.50667,0.37667,0.713,129.0,0.24684,0.57544,0.61348,35.66667,0.455,0.335,0.764,98.66667,-0.20592,0.51846,0.59189,0.66667,0
38.66667,0.457,0.29967,0.57533,95.0,0.09745,0.51159,0.53885,46.66667,0.50933,0.35633,0.735,123.0,0.12302,0.56575,0.6324,0.33333,0
42.66667,0.5,0.39767,0.68467,111.0,0.03541,0.57032,0.61608,40.33333,0.489,0.375,0.78033,109.0,-0.02364,0.54947,0.62165,0.66667,0
44.33333,0.51233,0.35067,0.845,120.0,0.13551,0.5609,0.64817,36.0,0.457,0.33733,0.768,96.0,-0.02944,0.51792,0.57833,0.66667,0
39.33333,0.46767,0.31367,0.73833,106.33333,-0.05489,0.5187,0.5916,38.66667,0.453,0.39967,0.77967,107.0,0.06086,0.52974,0.59479,0.0,1
44.66667,0.491,0.36567,0.71533,115.66667,0.10241,0.54762,0.60246,47.33333,0.50167,0.531,0.73933,122.33333,-0.00766,0.56193,0.61669,0.66667,0
38.66667,0.48233,0.41767,0.73167,101.66667,-0.06342,0.56285,0.60703,42.33333,0.462,0.32433,0.86867,115.0,-0.071,0.52675,0.59808,1.0,0
44.33333,0.45533,0.27533,0.81633,115.0,-0.07937,0.49775,0.56184,42.0,0.501,0.37067,0.712,111.33333,-0.07782,0.56037,0.62419,0.66667,0
41.66667,0.508,0.34967,0.80567,115.33333,-0.05521,0.56289,0.65276,34.0,0.438,0.42533,0.78133,99.0,0.00699,0.51415,0.59671,0.66667,1
43.66667,0.51033,0.43733,0.78933,114.0,0.23998,0.58115,0.63636,39.66667,0.43533,0.306,0.70933,104.66667,-0.1414,0.4875,0.5433,1.0,0
41.33333,0.48667,0.338,0.739,107.66667,-0.00171,0.53185,0.59994,37.66667,0.40167,0.366,0.74767,102.33333,-0.07567,0.45855,0.51992,0.66667,0
34.33333,0.47167,0.32067,0.76767,101.0,0.10252,0.52686,0.63356,40.33333,0.444,0.37267,0.75667,111.0,0.02531,0.51227,0.57848,0.33333,0
40.0,0.45333,0.26633,0.773,104.66667,-0.0069,0.49865,0.56181,43.66667,0.516,0.304,0.866,113.33333,0.11177,0.56089,0.63296,0.33333,1
37.33333,0.47033,0.355,0.816,102.66667,0.15631,0.52722,0.60905,41.0,0.47567,0.31167,0.80733,112.66667,0.01848,0.53434,0.61408,0.33333,1
42.33333,0.461,0.372,0.832,113.0,0.07507,0.50794,0.58326,32.66667,0.37567,0.28667,0.864,92.33333,-0.12304,0.42538,0.50462,1.0,1
38.33333,0.427,0.352,0.746,108.0,-0.04479,0.48617,0.56371,32.66667,0.378,0.287,0.723,84.33333,-0.20183,0.41436,0.468,1.0,0
40.33333,0.462,0.31167,0.74233,107.66667,0.0622,0.52107,0.58311,41.66667,0.46767,0.31533,0.83767,104.0,-0.09067,0.5029,0.55972,0.66667,1
33.33333,0.416,0.332,0.78633,98.33333,-0.08631,0.47238,0.56772,33.66667,0.425,0.249,0.88733,92.0,-0.17252,0.46121,0.54796,0.66667,1
32.33333,0.39267,0.304,0.76833,92.66667,0.01971,0.45159,0.52969,35.66667,0.395,0.297,0.83433,102.0,-0.18887,0.45076,0.5328,1.0,0
40.66667,0.475,0.414,0.73933,107.0,0.06265,0.55728,0.60147,40.33333,0.48433,0.342,0.83933,105.66667,0.05838,0.53026,0.60057,0.33333,0
42.33333,0.47967,0.36767,0.816,115.33333,0.01457,0.53977,0.61587,38.0,0.46067,0.36067,0.72233,98.33333,-0.2427,0.52327,0.57233,1.0,0
39.66667,0.475,0.41033,0.78867,103.33333,0.12018,0.55664,0.59799,44.33333,0.54333,0.44933,0.80267,120.0,0.15347,0.62917,0.69425,0.0,1
48.0,0.493,0.40933,0.73567,119.0,0.27177,0.55752,0.59213,33.66667,0.40367,0.23133,0.83,87.66667,-0.18929,0.4399,0.50285,0.66667,0
44.0,0.52733,0.49933,0.74567,118.0,0.11237,0.62856,0.67625,35.66667,0.39833,0.34867,0.737,97.0,-0.04619,0.44097,0.50973,0.66667,0
41.0,0.46567,0.38333,0.82033,115.0,0.04505,0.53131,0.61319,39.0,0.45567,0.354,0.783,102.0,-0.02046,0.50468,0.56771,0.33333,0
41.33333,0.46833,0.39567,0.692,112.33333,0.01873,0.53284,0.59772,41.66667,0.46167,0.42167,0.698,104.66667,0.00701,0.52127,0.55995,0.33333,0
39.0,0.451,0.34733,0.79967,115.0,0.04685,0.49774,0.60802,36.0,0.45733,0.35833,0.76767,98.66667,-0.00125,0.51601,0.58926,0.66667,1
37.66667,0.44867,0.3,0.72133,104.33333,-0.09357,0.4944,0.57578,45.0,0.48733,0.389,0.838,116.66667,-0.01813,0.5351,0.60155,0.66667,0
41.33333,0.44767,0.34167,0.76967,109.33333,0.02453,0.49446,0.55985,40.33333,0.50467,0.36533,0.82467,106.33333,0.07202,0.55454,0.6277,0.33333,0
38.66667,0.45567,0.35,0.75,98.33333,0.04826,0.51418,0.5578,44.33333,0.48467,0.44433,0.71767,115.66667,0.23935,0.5374,0.59783,0.0,1
41.66667,0.52667,0.39267,0.909,108.33333,-0.032,0.59753,0.65845,45.66667,0.49767,0.35033,0.72467,114.33333,-0.03734,0.55959,0.5993,0.66667,0
34.33333,0.42433,0.38367,0.77967,94.33333,-0.13552,0.50672,0.56101,47.33333,0.50633,0.371,0.741,119.66667,0.05024,0.56276,0.61038,0.66667,0
39.66667,0.46933,0.39067,0.76233,104.33333,0.06312,0.54445,0.5918,42.66667,0.48067,0.38567,0.84,113.0,0.29218,0.54598,0.60695,0.0,0
46.33333,0.52533,0.391,0.76033,121.66667,0.11917,0.58996,0.6523,38.0,0.46833,0.34667,0.77533,103.66667,0.00899,0.52977,0.60154,0.66667,0
46.33333,0.48633,0.397,0.73067,114.66667,0.20548,0.54837,0.58292,40.0,0.44767,0.38867,0.72967,106.66667,0.0744,0.51694,0.56922,0.0,0
44.66667,0.52867,0.439,0.77533,119.0,0.08609,0.61313,0.66878,45.33333,0.50067,0.42933,0.81033,117.0,-0.0062,0.55233,0.61497,0.66667,0
41.0,0.507,0.412,0.72633,108.33333,0.02418,0.58073,0.63516,37.66667,0.45767,0.46433,0.85867,99.66667,0.02719,0.53261,0.58293,0.66667,1
36.66667,0.45467,0.311,0.76033,102.33333,0.00166,0.51131,0.59365,39.33333,0.47967,0.38367,0.70633,106.0,-0.15262,0.54871,0.6091,1.0,0
42.0,0.508,0.33233,0.783,113.33333,-0.01737,0.56263,0.6404,39.33333,0.46733,0.34,0.883,115.0,-0.05456,0.53792,0.63689,1.0,1
40.0,0.44167,0.31933,0.823,105.0,0.14707,0.5052,0.55845,41.0,0.44767,0.28267,0.74567,103.66667,-0.15951,0.49111,0.5408,1.0,1
37.0,0.49667,0.308,0.74,106.66667,0.05934,0.55048,0.65136,39.66667,0.48033,0.35667,0.683,106.66667,-0.17466,0.52061,0.59831,1.0,0
39.66667,0.487,0.34333,0.64933,106.66667,0.19218,0.55451,0.61295,35.66667,0.42167,0.30533,0.824,105.0,-0.07878,0.48028,0.57554,1.0,0
39.33333,0.46833,0.28633,0.75633,108.66667,-0.02476,0.52492,0.60553,41.33333,0.481,0.50433,0.704,111.0,0.25978,0.53549,0.60634,0.0,0
41.0,0.49367,0.315,0.84633,107.66667,0.0001,0.54741,0.61662,30.66667,0.37667,0.256,0.76567,86.33333,-0.11396,0.40559,0.49683,0.66667,1
37.66667,0.45467,0.34633,0.816,102.33333,-0.00786,0.51051,0.58515,38.66667,0.47567,0.368,0.843,103.0,-0.16407,0.54125,0.60434,1.0,0
45.0,0.49533,0.38433,0.71433,112.0,0.10781,0.54516,0.5894,42.66667,0.50167,0.259,0.834,108.33333,0.01374,0.53885,0.60551,0.33333,0
31.0,0.40933,0.25033,0.809,87.66667,-0.13743,0.45329,0.54035,39.0,0.475,0.421,0.82333,103.33333,-0.15528,0.56063,0.60473,1.0,0
36.33333,0.44567,0.33533,0.77033,101.33333,-0.22119,0.51466,0.58555,34.33333,0.392,0.31133,0.76333,97.33333,-0.19242,0.45489,0.52508,1.0,0
39.66667,0.49633,0.38967,0.80633,109.0,0.01038,0.56926,0.64229,38.0,0.475,0.29933,0.743,101.66667,-0.0361,0.53145,0.5996,0.66667,0
43.0,0.49367,0.37467,0.81967,114.0,0.07703,0.56417,0.62324,37.0,0.42333,0.353,0.75967,101.66667,-0.14043,0.48592,0.55174,1.0,0
42.66667,0.51167,0.443,0.819,117.33333,0.17342,0.5918,0.66365,43.66667,0.53733,0.41533,0.82033,115.0,0.16186,0.6235,0.6769,0.0,0
34.66667,0.405,0.313,0.774,97.66667,-0.09185,0.45546,0.53554,39.33333,0.44933,0.40433,0.67867,104.0,-0.0517,0.49277,0.55672,0.66667,0
43.0,0.451,0.29467,0.765,112.0,-0.03737,0.50603,0.56063,40.33333,0.48833,0.46467,0.813,113.0,0.03095,0.56188,0.64197,0.33333,0
42.0,0.47567,0.38,0.79933,114.33333,0.1832,0.54103,0.61148,36.0,0.44333,0.34633,0.77333,95.33333,-0.15492,0.51167,0.56009,1.0,0
38.66667,0.434,0.375,0.717,108.66667,-0.01017,0.49193,0.56947,35.0,0.41833,0.27167,0.74567,88.33333,-0.07541,0.44864,0.50581,0.33333,0
41.0,0.48467,0.32967,0.77033,110.33333,0.12467,0.54191,0.61373,37.33333,0.45733,0.36467,0.753,103.66667,0.0758,0.52163,0.59561,0.33333,1
37.66667,0.445,0.29233,0.72,106.33333,-0.0268,0.4882,0.57856,38.33333,0.45767,0.352,0.72233,102.66667,-0.07134,0.51095,0.57721,1.0,1
40.33333,0.45533,0.37067,0.82333,108.33333,0.11638,0.50845,0.5788,41.0,0.502,0.43467,0.79867,106.66667,-0.14182,0.57331,0.62663,1.0,0
42.0,0.53533,0.47367,0.91833,113.66667,-0.00229,0.6311,0.69406,41.33333,0.46933,0.38567,0.73167,110.0,-0.14147,0.5231,0.5891,1.0,0
37.0,0.46167,0.36133,0.79433,107.0,0.03968,0.53589,0.62233,35.66667,0.418,0.40533,0.772,99.33333,-0.1022,0.48398,0.55341,0.66667,1
36.66667,0.428,0.31333,0.768,97.33333,0.00447,0.48724,0.543,47.0,0.49133,0.425,0.74333,120.0,-0.01792,0.5629,0.60216,0.66667,0
43.0,0.51467,0.42833,0.73867,115.0,0.22483,0.58867,0.64924,36.0,0.46467,0.41467,0.805,99.0,-0.01714,0.53411,0.60403,0.66667,0
38.0,0.462,0.362,0.77033,101.0,-0.07995,0.52659,0.5842,39.66667,0.44267,0.305,0.71567,100.33333,-0.1137,0.49683,0.53741,1.0,1
