Team_away,MP_away,FG_away,FGA_away,FG%_away,3P_away,3PA_away,3P%_away,FT_away,FTA_away,FT%_away,ORB_away,DRB_away,TRB_away,AST_away,STL_away,BLK_away,TOV_away,PF_away,PTS_away,Team_home,MP_home,FG_home,FGA_home,FG%_home,3P_home,3PA_home,3P%_home,FT_home,FTA_home,FT%_home,ORB_home,DRB_home,TRB_home,AST_home,STL_home,BLK_home,TOV_home,PF_home,PTS_home,Winner,LogRatio_home,LogRatio_away,RB_aggr_home,RB_aggr_away,eFG%_home,eFG%_away,TS%_home,TS%_away,Elo_home,Elo_away,ModelProb_Away,ModelProb_Home,OddsAway_Elo,OddsHome_Elo,HomeTeamWon
Utah Jazz,240,46,87,0.529,12,29,0.414,15,16,0.938,8,31,39,32,11,6,11,19,119,Dallas Mavericks,240,42,85,0.494,17,32,0.531,11,14,0.786,8,27,35,22,5,7,14,16,112,1,-0.08746284125033943,0.0874628412503394,0.25806451612903225,0.2962962962962963,0.5941176470588235,0.5977011494252874,0.6357856494096277,0.6573133009279718,1453.132341019877,1583.8101137746075,0.6739186859499845,0.32608131405001545,1.4838585438395395,3.0667197318967396,0
Atlanta Hawks,240,33,84,0.393,12,36,0.333,12,18,0.667,6,34,40,19,7,2,12,10,90,Sacramento Kings,240,43,93,0.462,10,21,0.476,9,9,1.0,12,39,51,28,8,9,13,18,105,0,0.22239242133644802,-0.22239242133644802,0.35294117647058826,0.15384615384615385,0.5161290322580645,0.4642857142857143,0.5527479469361971,0.5115961800818555,1302.175315395782,1335.4969819229054,0.5721482640219056,0.42785173597809445,1.7477987138692315,2.3372582507207564,1
Los Angeles Clippers,240,42,76,0.553,10,26,0.385,10,14,0.714,5,27,32,24,4,3,14,20,104,Indiana Pacers,240,43,93,0.462,11,31,0.355,12,14,0.857,14,28,42,25,6,2,9,16,109,0,0.06774460663583427,-0.06774460663583412,0.5185185185185185,0.17857142857142858,0.521505376344086,0.618421052631579,0.5672356369691923,0.6575619625695498,1515.6693283944055,1534.1560584152492,0.5265794638491303,0.4734205361508697,1.899048612132183,2.1122869069653536,1
Denver Nuggets,240,37,85,0.435,17,34,0.5,17,18,0.944,7,31,38,25,5,10,10,16,108,Washington Wizards,240,38,80,0.475,14,28,0.5,10,14,0.714,8,38,46,28,3,2,17,21,100,1,-0.11103131238874384,0.11103131238874395,0.25806451612903225,0.18421052631578946,0.5625,0.5352941176470588,0.601829561868079,0.6070143884892086,1539.577337940819,1546.7684179405708,0.500280640431552,0.499719359568448,1.9988780679927576,2.001123192152469,0
Phoenix Suns,240,38,87,0.437,7,28,0.25,12,20,0.6,7,29,36,24,9,4,17,23,95,Cleveland Cavaliers,240,47,95,0.495,8,29,0.276,18,24,0.75,15,39,54,23,9,4,14,14,120,0,0.3370349872775706,-0.33703498727757075,0.5172413793103449,0.1794871794871795,0.5368421052631579,0.47701149425287354,0.5983246908655764,0.5196936542669583,1510.3284222429565,1275.4746940738141,0.2181318068398993,0.7818681931601006,4.584384159683613,1.2789879531462578,1
Minnesota Timberwolves,240,35,75,0.467,10,26,0.385,28,32,0.875,6,39,45,23,6,6,14,15,108,New York Knicks,240,40,92,0.435,12,28,0.429,12,17,0.706,10,32,42,25,9,0,10,27,104,1,-0.05444778402237646,0.0544477840223765,0.2564102564102564,0.1875,0.5,0.5333333333333333,0.5431376645080427,0.6582155046318868,1415.362415776444,1579.113701034067,0.719630229882129,0.280369770117871,1.3896025465241975,3.5667183362157315,0
Brooklyn Nets,240,41,84,0.488,11,27,0.407,19,31,0.613,5,35,40,21,5,9,9,23,112,Toronto Raptors,240,41,86,0.477,14,28,0.5,20,29,0.69,5,38,43,26,5,7,10,24,116,0,0.05062607306996814,-0.05062607306996795,0.14285714285714285,0.13157894736842105,0.5581395348837209,0.5535714285714286,0.6278415241394242,0.6166042721867431,1697.5545103821032,1402.030165901679,0.15431188187070324,0.8456881181292967,6.480382378058823,1.1824690196807408,1
Milwaukee Bucks,240,43,87,0.494,15,30,0.5,17,19,0.895,7,29,36,27,8,7,5,20,118,Chicago Bulls,240,36,87,0.414,12,26,0.462,21,23,0.913,17,34,51,21,3,2,14,21,105,1,-0.1683975316957187,0.16839753169571864,0.5862068965517241,0.20588235294117646,0.4827586206896552,0.5804597701149425,0.570280252009559,0.6470717262557578,1341.5786716636637,1479.1708984507043,0.6761461568519558,0.3238538431480441,1.4789701751110493,3.0878126696889856,0
Miami Heat,240,34,87,0.391,13,30,0.433,18,20,0.9,8,33,41,22,4,1,10,25,99,Oklahoma City Thunder,240,36,84,0.429,8,26,0.308,25,33,0.758,12,39,51,17,7,1,11,23,105,0,0.08488889758651294,-0.08488889758651305,0.36363636363636365,0.20512820512820512,0.47619047619047616,0.46551724137931033,0.5752794214332676,0.5415754923413566,1589.6697298297263,1514.0486656717587,0.4005854162566685,0.5994145837433315,2.496346495448218,1.6682944111152935,1
Utah Jazz,265,43,88,0.489,11,28,0.393,23,29,0.793,5,29,34,24,10,3,15,23,120,San Antonio Spurs,265,47,92,0.511,7,17,0.412,23,27,0.852,11,38,49,21,9,7,13,25,124,0,0.04730571477835682,-0.047305714778356635,0.3793103448275862,0.13157894736842105,0.5489130434782609,0.5511363636363636,0.6330406371247703,0.6357279084551812,1574.484883553601,1583.8101137746075,0.5134168634019163,0.48658313659808367,1.9477350108330462,2.055147260119697,1
Boston Celtics,240,35,77,0.455,11,18,0.611,24,26,0.923,9,36,45,22,5,4,13,18,105,Portland Trail Blazers,240,40,91,0.44,8,33,0.242,12,15,0.8,11,32,43,16,8,5,8,20,100,1,-0.07038932789139803,0.070389327891398,0.3055555555555556,0.28125,0.4835164835164835,0.525974025974026,0.5302226935312832,0.6346711798839458,1591.4500673577381,1577.2985703529496,0.47964561370522363,0.5203543862947764,2.084872604744742,1.921767215455946,0
Atlanta Hawks,240,37,84,0.44,11,32,0.344,9,20,0.45,5,39,44,24,5,5,11,14,94,Golden State Warriors,240,42,93,0.452,12,30,0.4,10,11,0.909,10,36,46,28,8,6,7,17,106,0,0.17333160288556176,-0.17333160288556176,0.2564102564102564,0.1388888888888889,0.5161290322580645,0.5059523809523809,0.555439111297422,0.5316742081447964,1630.686760763111,1333.1519480299612,0.15633559286295196,0.843664407137048,6.3964960357851925,1.1853054265895517,1
Minnesota Timberwolves,240,37,96,0.385,6,23,0.261,28,38,0.737,13,40,53,19,7,3,14,27,108,Philadelphia 76ers,240,42,88,0.477,13,37,0.351,23,36,0.639,7,44,51,33,9,10,15,29,120,0,0.15200309344505006,-0.15200309344504995,0.175,0.29545454545454547,0.5511363636363636,0.4166666666666667,0.6255212677231026,0.5174396320429283,1609.8517163041286,1572.1255867988475,0.4658742823479552,0.5341257176520449,2.1465018308375168,1.8722184065502123,1
Chicago Bulls,240,39,97,0.402,11,35,0.314,6,9,0.667,14,30,44,27,10,1,12,20,95,Detroit Pistons,240,43,87,0.494,16,42,0.381,15,18,0.833,12,37,49,33,6,7,13,11,117,0,0.3005091112524567,-0.30050911125245666,0.4,0.3783783783783784,0.5862068965517241,0.4587628865979381,0.6431398416886543,0.479894928268337,1474.188750334072,1331.666191640952,0.3304160007570559,0.6695839992429441,3.0264878144786556,1.4934646006037124,1
Phoenix Suns,240,36,89,0.404,7,29,0.241,20,26,0.769,10,31,41,21,14,2,14,22,99,Orlando Magic,240,37,84,0.44,11,30,0.367,20,27,0.741,14,40,54,29,9,8,19,18,105,0,0.08488889758651294,-0.08488889758651305,0.45161290322580644,0.25,0.5059523809523809,0.4438202247191011,0.5837224816544363,0.5225929054054054,1383.5468654318154,1273.006937970592,0.35253658617460587,0.6474634138253942,2.8365850218584563,1.5444888138029629,1
New Orleans Pelicans,240,38,96,0.396,6,21,0.286,9,12,0.75,12,34,46,19,10,6,16,14,91,Houston Rockets,240,45,93,0.484,18,47,0.383,6,8,0.75,5,43,48,22,10,8,19,17,114,0,0.3250953739660454,-0.3250953739660453,0.14705882352941177,0.27906976744186046,0.5806451612903226,0.4270833333333333,0.6015196285352469,0.46127331711273317,1735.0970518763431,1501.653841598331,0.21960708821113348,0.7803929117888665,4.553587082027996,1.2814057955853753,1
Los Angeles Lakers,240,35,86,0.407,13,38,0.342,17,25,0.68,11,33,44,19,7,2,11,20,100,Memphis Grizzlies,240,35,84,0.417,5,29,0.172,18,22,0.818,11,32,43,20,7,6,10,21,93,1,-0.10469737866669324,0.10469737866669322,0.3333333333333333,0.34375,0.44642857142857145,0.48255813953488375,0.5234128770823953,0.546448087431694,1339.2038678061347,1492.8767297910283,0.7027986338287426,0.2972013661712574,1.4228826748739514,3.3647220834905798,0
Charlotte Hornets,240,35,92,0.38,12,25,0.48,20,29,0.69,13,49,62,21,10,4,13,14,102,Dallas Mavericks,240,36,91,0.396,12,41,0.293,14,19,0.737,5,47,52,22,10,6,12,22,98,1,-0.05771549785628733,0.057715497856287434,0.10204081632653061,0.2765957446808511,0.46153846153846156,0.44565217391304346,0.514814036562303,0.5183980483838179,1453.132341019877,1496.2565092537116,0.5617439142602983,0.4382560857397017,1.7801705984065623,2.2817709383594074,0
Cleveland Cavaliers,240,44,87,0.506,12,28,0.429,21,26,0.808,11,38,49,25,5,2,11,21,121,Brooklyn Nets,240,38,83,0.458,17,37,0.459,21,26,0.808,7,31,38,27,7,3,9,23,114,1,-0.08597322310985288,0.0859732231098528,0.18421052631578946,0.3548387096774194,0.5602409638554217,0.5747126436781609,0.6424706943192064,0.652502157031924,1399.5871295715951,1512.7714585730405,0.6509948099879924,0.34900519001200764,1.536110556731543,2.865286902941457,0
San Antonio Spurs,240,41,92,0.446,4,17,0.235,17,21,0.81,20,33,53,16,4,2,12,17,103,Milwaukee Bucks,240,42,86,0.488,9,27,0.333,13,18,0.722,9,28,37,27,6,6,10,18,106,0,0.04141992737998078,-0.04141992737998079,0.2727272727272727,0.7142857142857143,0.5406976744186046,0.4673913043478261,0.5891507336594042,0.5330159387290416,1479.1708984507043,1574.484883553601,0.6338272914847092,0.36617270851529077,1.577716853525744,2.7309517523975755,1
Miami Heat,265,41,86,0.477,14,35,0.4,11,14,0.786,7,32,39,32,10,3,17,20,107,Indiana Pacers,265,44,90,0.489,8,23,0.348,17,21,0.81,10,41,51,26,12,7,17,17,113,0,0.07871197601404077,-0.07871197601404072,0.3125,0.17073170731707318,0.5333333333333333,0.5581395348837209,0.5971253434791799,0.6005837449483611,1519.1530022648296,1510.5649918013346,0.49766769577487957,0.5023323042251203,2.0093729379862157,1.9907140981955438,1
Boston Celtics,240,40,72,0.556,12,22,0.545,12,17,0.706,3,32,35,23,9,2,15,11,104,Sacramento Kings,240,38,82,0.463,7,26,0.269,10,10,1.0,7,27,34,18,7,1,14,16,93,1,-0.1612809070330607,0.16128090703306064,0.21875,0.1111111111111111,0.5060975609756098,0.6388888888888888,0.5522565320665083,0.6865592817533668,1299.6213116564834,1579.8525740922482,0.829733084046762,0.17026691595323787,1.2052068541401466,5.87313157345635,0
Los Angeles Clippers,240,44,95,0.463,8,18,0.444,21,27,0.778,12,32,44,17,7,5,8,16,117,Toronto Raptors,240,41,92,0.446,16,36,0.444,8,14,0.571,13,35,48,24,3,6,14,23,106,1,-0.14244426502020535,0.14244426502020546,0.40625,0.34285714285714286,0.532608695652174,0.5052631578947369,0.5574253260412284,0.5795522092332078,1686.766206588442,1544.9443622089104,0.2807797470892485,0.7192202529107514,3.5615104378669464,1.3903946613751583,0
New York Knicks,240,41,88,0.466,6,22,0.273,13,15,0.867,10,34,44,26,10,6,14,19,101,Washington Wizards,240,37,87,0.425,6,19,0.316,17,23,0.739,14,32,46,25,10,7,14,16,97,1,-0.05829864056466711,0.05829864056466716,0.4117647058823529,0.3125,0.45977011494252873,0.5,0.5268303280469259,0.5531215772179627,1539.577337940819,1415.362415776444,0.3284864577711004,0.6715135422288996,3.04426552858636,1.489173243894356,0
Portland Trail Blazers,240,42,90,0.467,9,34,0.265,15,19,0.789,18,31,49,20,8,7,13,19,108,Oklahoma City Thunder,240,37,84,0.44,8,27,0.296,23,28,0.821,13,26,39,16,9,5,10,19,105,1,-0.04064198449734593,0.04064198449734577,0.41935483870967744,0.6923076923076923,0.4880952380952381,0.5166666666666667,0.5822981366459627,0.573370142280739,1589.6697298297263,1591.4500673577381,0.5025620892330239,0.49743791076697613,1.9898038897564518,2.0103011418211914,0
Atlanta Hawks,240,39,88,0.443,11,40,0.275,10,11,0.909,7,38,45,18,5,2,13,14,99,Houston Rockets,240,44,90,0.489,20,52,0.385,10,11,0.909,6,39,45,28,7,4,11,12,118,0,0.25328642928223155,-0.25328642928223166,0.15789473684210525,0.1794871794871795,0.6,0.5056818181818182,0.6383899588833586,0.5474452554744526,1737.7966905186045,1330.4523093876999,0.08998795474204815,0.9100120452579519,11.112598379044343,1.098886553437367,1
Utah Jazz,240,42,87,0.483,12,28,0.429,14,18,0.778,11,36,47,27,6,8,14,16,110,Golden State Warriors,240,38,91,0.418,6,15,0.4,9,10,0.9,14,27,41,24,9,7,11,19,91,1,-0.27356507332596336,0.27356507332596325,0.3888888888888889,0.4074074074074074,0.45054945054945056,0.5517241379310345,0.48819742489270385,0.6046613896218118,1613.6751249794256,1600.8217495582928,0.43294547387715887,0.5670545261228411,2.309759681847912,1.7634988417028696,0
New York Knicks,265,54,105,0.514,9,30,0.3,11,11,1.0,11,30,41,25,6,1,10,27,128,Charlotte Hornets,265,51,93,0.548,11,28,0.393,24,28,0.857,11,32,43,25,5,4,14,12,137,0,0.09803208296052672,-0.09803208296052676,0.36666666666666664,0.34375,0.6075268817204301,0.5571428571428572,0.690802743041549,0.5957922174641593,1498.9560107296609,1412.6629143004948,0.38564306799275033,0.6143569320072496,2.593071373498146,1.6277182658829341,1
Los Angeles Lakers,240,40,85,0.471,6,23,0.261,20,25,0.8,6,41,47,29,3,7,10,20,106,Detroit Pistons,240,44,100,0.44,13,33,0.394,11,15,0.733,10,40,50,21,4,2,7,26,112,0,0.07943446749440491,-0.07943446749440497,0.24390243902439024,0.15,0.505,0.5058823529411764,0.5421103581800581,0.585635359116022,1477.8768281380537,1489.1886519870466,0.5268682577116689,0.47313174228833116,1.898007680977537,2.11357622120942,1
Denver Nuggets,240,36,84,0.429,11,32,0.344,21,34,0.618,9,28,37,27,10,7,15,21,104,Philadelphia 76ers,240,46,91,0.505,13,29,0.448,18,25,0.72,14,39,53,35,6,6,17,28,123,0,0.24207478719814773,-0.24207478719814762,0.5,0.23076923076923078,0.5769230769230769,0.49404761904761907,0.6373056994818653,0.5684302579798863,1622.1577307816092,1534.4624034630901,0.41020048258269004,0.58979951741731,2.437832334335237,1.6954913838840167,1
Memphis Grizzlies,240,40,84,0.476,15,31,0.484,6,9,0.667,7,28,35,25,8,4,13,23,101,Minnesota Timberwolves,240,33,79,0.418,8,24,0.333,19,24,0.792,7,30,37,21,7,6,14,15,93,1,-0.11905267164376328,0.11905267164376325,0.25,0.23333333333333334,0.46835443037974683,0.5654761904761905,0.5517323208353109,0.587345894394045,1566.5772305289333,1344.7522240760488,0.20737767572655907,0.792622324273441,4.8221198183287814,1.2616349166252063,0
Boston Celtics,240,37,87,0.425,14,29,0.483,14,14,1.0,10,34,44,24,10,3,12,19,102,Phoenix Suns,240,36,81,0.444,12,35,0.343,10,19,0.526,11,36,47,18,8,5,15,18,94,1,-0.1178364902938583,0.11783649029385809,0.3235294117647059,0.2777777777777778,0.5185185185185185,0.5057471264367817,0.5517727166001408,0.5661634103019538,1271.9849562090028,1580.8745558538374,0.8540026054872829,0.145997394512717,1.1709566148564767,6.849437302204017,0
San Antonio Spurs,240,39,87,0.448,10,25,0.4,18,33,0.545,10,27,37,29,7,5,8,17,106,Washington Wizards,240,46,85,0.541,10,24,0.417,14,18,0.778,10,40,50,33,5,7,16,27,116,0,0.1300605405643729,-0.13006054056437286,0.37037037037037035,0.25,0.6,0.5057471264367817,0.6519784172661871,0.5622745597284108,1547.8283525158527,1566.2338689785674,0.5500676383355726,0.4499323616644274,1.817958247872679,2.2225562889068846,1
Denver Nuggets,240,42,89,0.472,13,30,0.433,13,14,0.929,10,30,40,26,6,6,11,16,110,Toronto Raptors,240,47,92,0.511,13,34,0.382,7,9,0.778,9,28,37,33,6,16,9,18,114,0,0.051530300640082086,-0.05153030064008207,0.3,0.35714285714285715,0.5815217391304348,0.5449438202247191,0.6065120238348585,0.5973066898349262,1686.766206588442,1534.4624034630901,0.29385561913837155,0.7061443808616283,3.4030317437255375,1.41614098632324,1
Chicago Bulls,240,34,89,0.382,8,37,0.216,10,17,0.588,13,38,51,17,8,1,18,17,86,Houston Rockets,240,41,93,0.441,18,57,0.316,18,21,0.857,9,37,46,28,15,6,10,12,118,0,0.45637829465974333,-0.45637829465974344,0.23684210526315788,0.35135135135135137,0.5376344086021505,0.42696629213483145,0.6043843474697808,0.4636618503342679,1740.4377214144522,1329.0251607451044,0.0880343631949209,0.9119656368050791,11.359200699684218,1.0965325442560914,1
Cleveland Cavaliers,240,31,85,0.365,4,26,0.154,13,19,0.684,12,30,42,15,8,1,14,18,79,Miami Heat,240,37,78,0.474,9,29,0.31,15,20,0.75,9,35,44,24,10,9,14,18,98,0,0.31092909593810525,-0.3109290959381053,0.3,0.34285714285714286,0.532051282051282,0.38823529411764707,0.5946601941747572,0.44292442251625924,1525.6602513487426,1497.6761990256325,0.5031753182469353,0.49682468175306466,1.9873788791628408,2.012782449679155,1
Portland Trail Blazers,240,44,105,0.419,10,32,0.313,9,10,0.9,17,30,47,20,11,7,10,17,107,New Orleans Pelicans,240,43,94,0.457,4,24,0.167,13,14,0.929,11,43,54,28,3,10,16,19,103,1,-0.05496645921792857,0.054966459217928545,0.36666666666666664,0.3953488372093023,0.4787234042553192,0.4666666666666667,0.5304903172641121,0.49906716417910446,1501.653841598331,1591.4500673577381,0.6264246162707386,0.3735753837292614,1.5963612764026556,2.6768359039543217,0
Dallas Mavericks,240,36,80,0.45,14,40,0.35,17,25,0.68,4,39,43,25,7,9,10,17,103,Sacramento Kings,240,38,93,0.409,6,23,0.261,15,19,0.789,10,35,45,25,6,6,10,22,97,1,-0.08658768499609067,0.08658768499609071,0.2564102564102564,0.11428571428571428,0.44086021505376344,0.5375,0.49907388351512655,0.6023391812865497,1297.5744019957492,1455.1792506806112,0.7075843341808299,0.2924156658191701,1.4132591009914028,3.419789419279609,0
Indiana Pacers,240,39,81,0.481,6,21,0.286,8,12,0.667,8,30,38,22,10,2,10,14,92,Golden State Warriors,240,35,86,0.407,5,17,0.294,6,9,0.667,17,34,51,21,4,9,16,17,81,1,-0.18371195317238811,0.18371195317238806,0.5666666666666667,0.23529411764705882,0.436046511627907,0.5185185185185185,0.4603318936121846,0.549976087996174,1604.1835944130519,1528.6445328312034,0.3672312955750873,0.6327687044249126,2.723079465310797,1.5803562865973957,0
Milwaukee Bucks,240,38,83,0.458,6,23,0.261,16,23,0.696,8,36,44,24,12,11,16,14,98,Los Angeles Clippers,240,40,86,0.465,15,28,0.536,10,18,0.556,8,33,41,23,8,4,13,23,105,0,0.09953567355091437,-0.0995356735509144,0.2222222222222222,0.24242424242424243,0.5523255813953488,0.4939759036144578,0.5835927078701646,0.5564387917329093,1547.789576454498,1476.3256842051167,0.4064591779410768,0.5935408220589232,2.4602716687700608,1.6848040822720798,1
Cleveland Cavaliers,240,45,93,0.484,11,28,0.393,17,20,0.85,11,27,38,22,9,1,6,19,118,Charlotte Hornets,240,39,76,0.513,5,21,0.238,22,24,0.917,6,34,40,20,2,2,13,16,105,1,-0.1683975316957187,0.16839753169571864,0.2222222222222222,0.3235294117647059,0.5460526315789473,0.543010752688172,0.6459153543307087,0.6057494866529773,1491.428383898195,1505.2038258570983,0.4981582112356115,0.5018417887643885,2.0073943928769946,1.9926598828331008,0
Brooklyn Nets,240,40,87,0.46,12,34,0.353,19,22,0.864,11,37,48,28,6,5,8,17,111,Orlando Magic,240,40,92,0.435,11,31,0.355,13,16,0.813,11,33,44,25,4,4,9,18,104,1,-0.09397614820901384,0.09397614820901377,0.2972972972972973,0.3333333333333333,0.4945652173913043,0.5287356321839081,0.5443886097152429,0.6043118466898955,1380.2083372950297,1402.9256577083809,0.5230674090306154,0.4769325909693846,1.911799478872654,2.096732366239556,0
New York Knicks,240,36,94,0.383,9,31,0.29,20,26,0.769,10,36,46,20,4,5,16,22,101,Philadelphia 76ers,240,45,98,0.459,9,31,0.29,19,27,0.704,14,44,58,34,9,3,12,19,118,0,0.22443156661004643,-0.22443156661004643,0.3888888888888889,0.22727272727272727,0.5051020408163265,0.4308510638297872,0.5676351741389263,0.5064179703168873,1629.0702886337617,1405.7503564483422,0.2304185950717498,0.7695814049282502,4.33992751187729,1.2994076956592164,1
Portland Trail Blazers,240,38,79,0.481,8,30,0.267,19,30,0.633,8,30,38,15,7,8,12,20,103,Memphis Grizzlies,240,41,84,0.488,13,25,0.52,13,23,0.565,11,35,46,23,7,2,15,24,108,0,0.06838697498025013,-0.06838697498025013,0.36666666666666664,0.22857142857142856,0.5654761904761905,0.5316455696202531,0.6063328093420166,0.6016355140186916,1344.7522240760488,1591.4500673577381,0.8053551808415266,0.19464481915847331,1.2416881691318933,5.137562891852947,1
Atlanta Hawks,240,41,77,0.532,13,27,0.481,19,23,0.826,4,33,37,26,10,2,20,22,114,Minnesota Timberwolves,240,48,90,0.533,13,30,0.433,17,21,0.81,7,30,37,33,9,1,13,20,126,0,0.14438990933517493,-0.1443899093351748,0.21212121212121213,0.13333333333333333,0.6055555555555555,0.6168831168831169,0.6658211794546607,0.6946136972946624,1569.6426777693541,1327.386862147279,0.20436314936137928,0.7956368506386207,4.893250094867548,1.2568548065582263,1
Boston Celtics,240,35,79,0.443,12,21,0.571,15,20,0.75,11,31,42,20,11,2,16,18,97,Utah Jazz,240,34,82,0.415,9,33,0.273,17,21,0.81,12,33,45,25,7,6,16,18,94,1,-0.04532399050949031,0.04532399050949029,0.3870967741935484,0.3333333333333333,0.4695121951219512,0.5189873417721519,0.5425998614638652,0.5815347721822541,1600.8217495582928,1580.8745558538374,0.4713251798709625,0.5286748201290374,2.121677437801596,1.891521899522135,0
Los Angeles Clippers,240,43,80,0.538,8,17,0.471,17,25,0.68,11,40,51,26,7,4,21,17,111,Phoenix Suns,240,38,88,0.432,10,34,0.294,13,18,0.722,9,30,39,17,13,4,14,20,99,1,-0.16505924627049634,0.1650592462704962,0.225,0.36666666666666664,0.48863636363636365,0.5875,0.5382775119617226,0.6491228070175439,1269.4392535339175,1550.3352791295833,0.8302864883276453,0.16971351167235466,1.2044035571555427,5.892282766092184,0
Dallas Mavericks,240,33,84,0.393,13,44,0.295,14,19,0.737,6,34,40,17,10,1,10,22,93,Los Angeles Lakers,240,36,77,0.468,9,33,0.273,22,32,0.688,7,42,49,25,6,5,15,16,103,0,0.14734171607518687,-0.14734171607518692,0.20588235294117646,0.14285714285714285,0.525974025974026,0.47023809523809523,0.6128034269395526,0.5273304604218644,1495.9568359373266,1448.4110667303312,0.4512122633519932,0.5487877366480067,2.216251820309889,1.8221981528012925,1
